timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-03T21:35:18.565779+00:00,0,17,reassign,static,request,10,1.0,57,356,74,84,40,691,0,0,5,2,7198.965,OPTIMAL,4034.000000,36.0033,78.8357
2026-09-03T21:35:47.047828+00:00,0,17,dynamic+reassign,sketch,p50,10,1.0,57,298,88,97,47,750,0,0,5,2,28425.670,OPTIMAL,4048.000000,0.6439,1.2512
2026-09-03T21:36:01.166145+00:00,0,17,es,es,p50,10,1.0,57,304,86,99,40,740,0,0,9,3,13630.088,OPTIMAL,4046.000000,0.5965,1.0937
2026-09-03T21:36:08.727156+00:00,0,17,p90,sketch,p90,10,1.0,57,338,78,92,30,705,0,1,7,2,7501.838,OPTIMAL,4037.000000,12.9897,14.4242
2026-09-03T21:36:38.905262+00:00,0,17,avg,sketch,avg,10,1.0,57,298,85,95,45,749,0,2,21,7,30124.926,FEASIBLE,4043.000000,0.0000,0.0000
2026-09-03T21:37:09.057311+00:00,0,17,p50-1.2xalloc,sketch,p50bump,10,1.0,57,300,85,96,48,746,0,3,11,5,30101.776,FEASIBLE,4042.000000,3.9458,13.8943
2026-09-03T21:37:14.829589+00:00,0,17,window-avg,sketch,window,10,1.0,57,302,85,94,45,746,0,1,13,5,5719.032,OPTIMAL,4044.000000,4.9450,20.9104
2026-09-03T21:37:19.498104+00:00,0,18,static,static,request,0,0.0,57,376,41,85,41,734,0,0,4,2,376.474,OPTIMAL,41.000000,30.5987,55.8732
2026-09-03T21:37:49.662340+00:00,0,18,dynamic,sketch,p50,0,0.0,57,293,46,100,45,807,0,0,16,6,30101.271,FEASIBLE,46.000000,0.7137,1.2378
2026-09-03T21:38:03.262414+00:00,0,18,reassign,static,request,10,1.0,57,379,84,84,44,735,0,0,5,2,13589.598,OPTIMAL,4044.000000,27.8244,54.8791
2026-09-03T21:38:19.609330+00:00,0,18,dynamic+reassign,sketch,p50,10,1.0,57,307,85,104,38,788,0,2,16,5,16278.552,OPTIMAL,4043.000000,0.6191,1.2368
2026-09-03T21:38:50.750058+00:00,0,18,es,es,p50,10,1.0,57,315,84,100,43,783,0,2,20,7,30154.510,FEASIBLE,4042.000000,0.5929,1.2117
2026-09-03T21:38:56.880481+00:00,0,18,p90,sketch,p90,10,1.0,57,357,83,90,45,750,0,1,1,1,6075.829,OPTIMAL,4042.000000,12.8956,14.7377
2026-09-03T21:39:09.214194+00:00,0,18,avg,sketch,avg,10,1.0,57,310,85,100,40,789,0,3,18,6,12274.776,OPTIMAL,4042.000000,0.0000,0.0000
2026-09-03T21:39:15.177183+00:00,0,18,p50-1.2xalloc,sketch,p50bump,10,1.0,57,312,83,97,42,788,0,4,12,5,5897.938,OPTIMAL,4039.000000,4.2496,15.7439
2026-09-03T21:39:45.359308+00:00,0,18,window-avg,sketch,window,10,1.0,57,314,85,99,40,786,0,2,11,5,30121.546,FEASIBLE,4043.000000,3.3651,13.5846
2026-09-03T21:39:50.373363+00:00,0,19,static,static,request,0,0.0,56,391,40,92,33,767,0,0,4,3,962.662,OPTIMAL,40.000000,41.8763,77.2212
2026-09-03T21:39:52.850214+00:00,0,19,dynamic,sketch,p50,0,0.0,56,303,46,99,47,854,0,0,20,7,2404.504,OPTIMAL,46.000000,0.6612,1.1971
2026-09-03T21:40:02.472086+00:00,0,19,reassign,static,request,10,1.0,56,391,74,93,29,764,0,0,9,5,9611.175,OPTIMAL,3638.000000,43.1338,84.6119
2026-09-03T21:40:08.455866+00:00,0,19,dynamic+reassign,sketch,p50,10,1.0,56,318,84,100,48,836,0,3,22,8,5917.269,OPTIMAL,4041.000000,0.6786,1.2143
2026-09-03T21:40:39.806164+00:00,0,19,es,es,p50,10,1.0,56,327,85,97,48,831,0,2,14,7,30183.779,FEASIBLE,4043.000000,0.5994,1.1083
2026-09-03T21:40:54.166290+00:00,0,19,p90,sketch,p90,10,1.0,56,370,83,96,37,787,0,3,6,4,14298.854,OPTIMAL,4040.000000,12.9276,13.9161
2026-09-03T21:41:21.934403+00:00,0,19,avg,sketch,avg,10,1.0,56,321,85,99,46,835,0,2,10,6,27705.697,OPTIMAL,4043.000000,0.0000,0.0000
2026-09-03T21:41:30.963954+00:00,0,19,p50-1.2xalloc,sketch,p50bump,10,1.0,56,325,84,95,46,834,0,5,8,4,8968.051,OPTIMAL,4039.000000,5.0992,19.1247
2026-09-03T21:41:35.788670+00:00,0,19,window-avg,sketch,window,10,1.0,56,325,85,98,46,832,0,2,17,7,4766.858,OPTIMAL,4043.000000,3.3049,11.8611
2026-09-03T21:41:42.349837+00:00,0,20,static,static,request,0,0.0,77,428,42,91,43,810,0,0,14,6,2614.941,OPTIMAL,42.000000,44.1006,91.7952
2026-09-03T21:41:51.496091+00:00,0,20,dynamic,sketch,p50,0,0.0,77,334,46,101,44,898,0,0,10,6,9081.920,OPTIMAL,46.000000,0.6177,1.1372
2026-09-03T21:42:21.611522+00:00,0,20,reassign,static,request,10,1.0,77,430,82,89,46,810,0,0,8,5,30103.952,FEASIBLE,4042.000000,46.4767,91.7952
2026-09-03T21:42:31.436032+00:00,0,20,dynamic+reassign,sketch,p50,10,1.0,77,351,82,95,47,883,0,4,10,6,9759.847,OPTIMAL,4038.000000,0.5541,1.1077
2026-09-03T21:43:02.798047+00:00,0,20,es,es,p50,10,1.0,77,359,82,95,44,875,0,4,11,6,30115.631,FEASIBLE,4038.000000,0.5359,1.0658
2026-09-03T21:43:32.960842+00:00,0,20,p90,sketch,p90,10,1.0,77,404,81,91,46,833,0,5,6,4,30104.980,FEASIBLE,4036.000000,13.1991,14.7849
2026-09-03T21:44:03.122551+00:00,0,20,avg,sketch,avg,10,1.0,77,353,81,96,44,879,0,4,8,6,30100.938,FEASIBLE,4037.000000,0.0000,0.0000
2026-09-03T21:44:33.292247+00:00,0,20,p50-1.2xalloc,sketch,p50bump,10,1.0,77,358,80,93,42,876,0,5,10,7,30107.954,FEASIBLE,4035.000000,4.2100,13.6517
2026-09-03T21:44:46.942427+00:00,0,20,window-avg,sketch,window,10,1.0,77,357,85,97,46,878,0,2,9,5,13589.969,OPTIMAL,4043.000000,2.6501,8.1183
2026-09-03T21:44:52.915593+00:00,0,21,static,static,request,0,0.0,42,428,39,88,42,852,0,0,13,5,949.879,OPTIMAL,39.000000,47.7621,110.5363
2026-09-03T21:44:54.429812+00:00,0,21,dynamic,sketch,p50,0,0.0,42,330,43,108,36,934,0,0,28,9,1434.610,OPTIMAL,43.000000,0.6101,1.0595
2026-09-03T21:44:57.194923+00:00,0,21,reassign,static,request,10,1.0,42,430,79,89,40,850,0,0,11,5,2754.063,OPTIMAL,3940.000000,46.9352,119.7009
2026-09-03T21:45:27.362891+00:00,0,21,dynamic+reassign,sketch,p50,10,1.0,42,351,85,99,41,924,0,1,18,7,30108.742,FEASIBLE,4044.000000,0.6163,0.9058
2026-09-03T21:45:55.697200+00:00,0,21,es,es,p50,10,1.0,42,359,88,99,44,919,0,1,16,6,27949.855,OPTIMAL,4047.000000,0.5651,0.9721
2026-09-03T21:46:08.898265+00:00,0,21,p90,sketch,p90,10,1.0,42,405,79,88,42,875,0,4,8,3,13144.018,OPTIMAL,4035.000000,12.9816,14.0450
2026-09-03T21:46:13.595140+00:00,0,21,avg,sketch,avg,10,1.0,42,354,86,99,43,922,0,1,15,6,4634.946,OPTIMAL,4045.000000,0.0000,0.0000
2026-09-03T21:46:43.761378+00:00,0,21,p50-1.2xalloc,sketch,p50bump,10,1.0,42,360,86,96,43,919,0,2,10,4,30112.032,FEASIBLE,4044.000000,3.4584,16.9070
2026-09-03T21:46:48.917974+00:00,0,21,window-avg,sketch,window,10,1.0,42,354,83,103,37,915,0,1,10,4,5089.200,OPTIMAL,4042.000000,3.3850,9.2618
2026-09-03T21:46:54.412030+00:00,0,22,static,static,request,0,0.0,55,444,38,82,44,896,0,0,5,2,1103.177,OPTIMAL,38.000000,48.6191,99.0040
2026-09-03T21:46:55.367519+00:00,0,22,dynamic,sketch,p50,0,0.0,55,342,47,108,47,981,0,0,10,4,874.034,OPTIMAL,47.000000,0.6576,1.2790
2026-09-03T21:46:57.943124+00:00,0,22,reassign,static,request,10,1.0,55,445,75,82,42,892,0,0,7,3,2562.297,OPTIMAL,4035.000000,47.0562,99.0040
2026-09-03T21:47:00.951047+00:00,0,22,dynamic+reassign,sketch,p50,10,1.0,55,361,87,105,41,965,0,2,15,6,2946.722,OPTIMAL,4045.000000,0.6554,1.3515
2026-09-03T21:47:12.552189+00:00,0,22,es,es,p50,10,1.0,55,366,87,106,40,959,0,4,16,7,10771.626,OPTIMAL,4043.000000,0.5925,1.2655
2026-09-03T21:47:23.775225+00:00,0,22,p90,sketch,p90,10,1.0,55,421,82,90,40,915,0,4,4,4,11169.614,OPTIMAL,4038.000000,12.9441,14.5036
2026-09-03T21:47:30.073551+00:00,0,22,avg,sketch,avg,10,1.0,55,363,89,103,45,967,0,1,17,6,6235.980,OPTIMAL,4048.000000,0.0000,0.0000
2026-09-03T21:48:00.327882+00:00,0,22,p50-1.2xalloc,sketch,p50bump,10,1.0,55,369,87,99,44,963,0,3,21,8,30197.894,FEASIBLE,4044.000000,4.9077,20.6322
2026-09-03T21:48:30.502980+00:00,0,22,window-avg,sketch,window,10,1.0,55,366,89,106,46,961,0,1,13,6,30111.058,FEASIBLE,4048.000000,5.5172,21.3515
2026-09-03T21:48:36.580165+00:00,0,23,static,static,request,0,0.0,74,480,38,90,30,926,0,0,5,2,1006.087,OPTIMAL,38.000000,43.9846,93.7706
2026-09-03T21:48:37.266313+00:00,0,23,dynamic,sketch,p50,0,0.0,74,369,44,103,49,1030,0,0,20,9,586.294,OPTIMAL,44.000000,0.6127,1.1085
2026-09-03T21:48:56.279151+00:00,0,23,reassign,static,request,10,1.0,74,484,81,90,33,925,0,0,10,5,19000.481,OPTIMAL,4041.000000,43.9406,99.3960
2026-09-03T21:49:26.463335+00:00,0,23,dynamic+reassign,sketch,p50,10,1.0,74,388,83,111,37,1002,0,5,37,13,30111.011,FEASIBLE,4038.000000,0.6422,1.1375
2026-09-03T21:49:58.025179+00:00,0,23,es,es,p50,10,1.0,74,393,79,109,36,995,0,6,26,10,30161.235,FEASIBLE,4033.000000,0.5818,1.0761
2026-09-03T21:50:11.703256+00:00,0,23,p90,sketch,p90,10,1.0,74,453,84,91,43,958,0,3,13,5,13624.596,OPTIMAL,4041.000000,13.0826,14.7374
2026-09-03T21:50:41.895631+00:00,0,23,avg,sketch,avg,10,1.0,74,388,79,109,33,1000,0,4,34,12,30118.063,FEASIBLE,4035.000000,0.0000,0.0000
2026-09-03T21:51:05.280556+00:00,0,23,p50-1.2xalloc,sketch,p50bump,10,1.0,74,396,81,106,34,997,0,3,18,7,23316.798,OPTIMAL,4038.000000,4.9591,19.9697
2026-09-03T21:51:35.455555+00:00,0,23,window-avg,sketch,window,10,1.0,74,391,82,108,40,1001,0,2,16,7,30105.540,FEASIBLE,4040.000000,2.8044,10.3097
2026-09-03T21:51:40.734769+00:00,0,24,static,static,request,0,0.0,68,510,42,88,44,970,0,0,8,4,908.090,OPTIMAL,42.000000,44.3596,81.9281
2026-09-03T21:51:43.738100+00:00,0,24,dynamic,sketch,p50,0,0.0,68,393,44,107,40,1070,0,0,9,3,2920.976,OPTIMAL,44.000000,0.5381,1.0990
2026-09-03T21:51:51.381091+00:00,0,24,reassign,static,request,10,1.0,68,511,82,89,43,968,0,0,6,4,7632.007,OPTIMAL,4042.000000,42.7853,81.9281
2026-09-03T21:52:09.425694+00:00,0,24,dynamic+reassign,sketch,p50,10,1.0,68,413,85,104,52,1054,0,0,14,5,17979.580,OPTIMAL,4045.000000,0.6385,1.5270
2026-09-03T21:52:40.082795+00:00,0,24,es,es,p50,10,1.0,68,422,85,100,54,1049,0,1,20,7,30195.694,FEASIBLE,4044.000000,0.5757,1.4295
2026-09-03T21:52:48.951454+00:00,0,24,p90,sketch,p90,10,1.0,68,477,82,99,34,992,0,2,12,4,8803.488,OPTIMAL,4040.000000,12.9600,14.5807
2026-09-03T21:53:19.128690+00:00,0,24,avg,sketch,avg,10,1.0,68,417,85,101,53,1053,0,0,10,4,30115.432,FEASIBLE,4045.000000,0.0000,0.0000
2026-09-03T21:53:25.302404+00:00,0,24,p50-1.2xalloc,sketch,p50bump,10,1.0,68,423,84,100,50,1047,0,1,2,1,6106.001,OPTIMAL,4043.000000,3.8375,16.7159
2026-09-03T21:53:28.808742+00:00,0,24,window-avg,sketch,window,10,1.0,68,417,84,101,51,1052,0,0,4,1,3443.648,OPTIMAL,4044.000000,4.5230,13.1688
2026-09-03T21:53:33.847783+00:00,0,25,static,static,request,0,0.0,60,528,38,95,31,1001,0,0,7,3,741.066,OPTIMAL,38.000000,40.7288,87.3363
2026-09-03T21:53:34.987766+00:00,0,25,dynamic,sketch,p50,0,0.0,60,409,42,98,51,1121,0,0,31,10,1037.699,OPTIMAL,42.000000,0.5784,1.1512
2026-09-03T21:53:36.995236+00:00,0,25,reassign,static,request,10,1.0,60,529,81,95,35,1003,0,0,7,3,1996.607,OPTIMAL,4041.000000,39.7834,87.3363
2026-09-03T21:53:54.880500+00:00,0,25,dynamic+reassign,sketch,p50,10,1.0,60,428,79,96,47,1101,0,1,34,11,17823.379,OPTIMAL,4038.000000,0.6043,1.1588
2026-09-03T21:53:59.132937+00:00,0,25,es,es,p50,10,1.0,60,437,80,95,45,1094,0,1,22,7,3200.547,OPTIMAL,4039.000000,0.5365,1.0615
2026-09-03T21:54:29.303506+00:00,0,25,p90,sketch,p90,10,1.0,60,495,80,96,43,1035,0,4,21,6,30106.521,FEASIBLE,4036.000000,12.9093,14.3210
2026-09-03T21:54:47.195562+00:00,0,25,avg,sketch,avg,10,1.0,60,432,79,93,47,1100,0,2,26,8,17830.654,OPTIMAL,4037.000000,0.0000,0.0000
2026-09-03T21:54:53.314589+00:00,0,25,p50-1.2xalloc,sketch,p50bump,10,1.0,60,439,79,96,43,1090,0,4,15,5,6055.485,OPTIMAL,4035.000000,5.5105,19.7698
2026-09-03T21:55:23.480221+00:00,0,25,window-avg,sketch,window,10,1.0,60,433,79,94,46,1098,0,3,36,11,30106.271,FEASIBLE,4036.000000,2.8113,8.2308
2026-09-03T21:55:28.867946+00:00,0,26,static,static,request,0,0.0,71,561,39,92,42,1043,0,0,3,3,1426.208,OPTIMAL,39.000000,45.9447,86.3601
2026-09-03T21:55:59.146023+00:00,0,26,dynamic,sketch,p50,0,0.0,71,438,45,96,47,1168,0,0,13,3,30204.536,FEASIBLE,45.000000,0.6634,1.2014
2026-09-03T21:56:01.890445+00:00,0,26,reassign,static,request,10,1.0,71,559,79,93,41,1044,0,0,5,4,2732.887,OPTIMAL,4039.000000,45.2625,86.5491
2026-09-03T21:56:13.178707+00:00,0,26,dynamic+reassign,sketch,p50,10,1.0,71,460,81,93,44,1145,0,0,11,2,11227.283,OPTIMAL,4041.000000,0.6239,1.1084
2026-09-03T21:56:35.587067+00:00,0,26,es,es,p50,10,1.0,71,468,83,96,42,1136,0,0,7,2,21607.204,OPTIMAL,4043.000000,0.6244,1.0939
2026-09-03T21:56:39.792903+00:00,0,26,p90,sketch,p90,10,1.0,71,526,81,97,40,1075,0,1,1,1,4141.626,OPTIMAL,4040.000000,13.0948,14.4255
2026-09-03T21:57:09.958909+00:00,0,26,avg,sketch,avg,10,1.0,71,464,82,94,41,1141,0,0,19,4,30110.085,FEASIBLE,4042.000000,0.0000,0.0000
2026-09-03T21:57:40.124420+00:00,0,26,p50-1.2xalloc,sketch,p50bump,10,1.0,71,471,83,95,44,1134,0,2,2,1,30105.426,FEASIBLE,4041.000000,3.3362,7.1644
2026-09-03T21:57:43.409740+00:00,0,26,window-avg,sketch,window,10,1.0,71,465,82,94,42,1140,0,0,0,0,3224.922,OPTIMAL,4042.000000,5.1191,14.7556
2026-09-03T21:57:48.535212+00:00,0,27,static,static,request,0,0.0,44,566,38,89,41,1084,0,0,7,2,800.531,OPTIMAL,38.000000,43.8574,95.0416
2026-09-03T21:57:52.745377+00:00,0,27,dynamic,sketch,p50,0,0.0,44,437,44,95,45,1213,0,0,7,3,4145.600,OPTIMAL,44.000000,0.6428,1.2431
2026-09-03T21:57:55.543537+00:00,0,27,reassign,static,request,10,1.0,44,564,79,91,41,1085,0,0,13,6,2787.922,OPTIMAL,4039.000000,44.4006,86.6812
2026-09-03T21:58:18.490316+00:00,0,27,dynamic+reassign,sketch,p50,10,1.0,44,463,88,92,49,1194,0,1,2,1,22897.604,OPTIMAL,4047.000000,0.5798,0.9413
2026-09-03T21:58:49.097596+00:00,0,27,es,es,p50,10,1.0,44,469,87,93,50,1186,0,1,10,3,30016.257,OPTIMAL,4046.000000,0.4890,0.7818
2026-09-03T21:58:59.916926+00:00,0,27,p90,sketch,p90,10,1.0,44,529,80,87,50,1125,0,2,4,3,10761.389,OPTIMAL,4038.000000,12.9123,14.4898
2026-09-03T21:59:30.105177+00:00,0,27,avg,sketch,avg,10,1.0,44,466,86,93,47,1188,0,1,1,1,30131.084,FEASIBLE,4045.000000,0.0000,0.0000
2026-09-03T21:59:45.092123+00:00,0,27,p50-1.2xalloc,sketch,p50bump,10,1.0,44,472,85,92,48,1182,0,2,2,1,14928.700,OPTIMAL,4043.000000,3.0800,7.0218
2026-09-03T21:59:56.876800+00:00,0,27,window-avg,sketch,window,10,1.0,44,467,85,93,46,1186,0,0,5,2,11724.367,OPTIMAL,4045.000000,3.1325,12.6817
2026-09-03T22:00:01.883147+00:00,0,28,static,static,request,0,0.0,54,582,36,84,41,1125,0,0,12,5,908.643,OPTIMAL,36.000000,43.1820,97.6214
2026-09-03T22:00:32.046653+00:00,0,28,dynamic,sketch,p50,0,0.0,54,447,44,90,49,1262,0,0,26,10,30091.883,FEASIBLE,44.000000,0.5745,0.9112
2026-09-03T22:00:35.360055+00:00,0,28,reassign,static,request,10,1.0,54,579,76,87,40,1125,0,0,8,3,3301.444,OPTIMAL,4036.000000,41.8890,97.6214
2026-09-03T22:00:42.041127+00:00,0,28,dynamic+reassign,sketch,p50,10,1.0,54,469,81,95,38,1232,0,3,16,7,6615.886,OPTIMAL,4038.000000,0.6184,1.1539
2026-09-03T22:00:50.167477+00:00,0,28,es,es,p50,10,1.0,54,476,81,96,38,1224,0,5,23,9,7098.299,OPTIMAL,4036.000000,0.5754,1.0774
2026-09-03T22:01:09.266956+00:00,0,28,p90,sketch,p90,10,1.0,54,543,80,89,38,1163,0,5,17,5,19043.535,OPTIMAL,4035.000000,12.9677,14.4540
2026-09-03T22:01:16.100741+00:00,0,28,avg,sketch,avg,10,1.0,54,474,79,96,36,1224,0,3,34,12,6768.473,OPTIMAL,4036.000000,0.0000,0.0000
2026-09-03T22:01:21.336473+00:00,0,28,p50-1.2xalloc,sketch,p50bump,10,1.0,54,481,82,93,41,1223,0,5,24,9,5176.848,OPTIMAL,4037.000000,5.5461,21.6519
2026-09-03T22:01:51.521221+00:00,0,28,window-avg,sketch,window,10,1.0,54,476,83,93,43,1229,0,5,29,10,30130.410,FEASIBLE,4038.000000,2.4366,3.4216
2026-09-03T22:01:56.860990+00:00,0,29,static,static,request,0,0.0,55,601,39,85,38,1163,0,0,2,2,1587.314,OPTIMAL,39.000000,43.3313,78.6968
2026-09-03T22:01:57.890503+00:00,0,29,dynamic,sketch,p50,0,0.0,55,458,39,100,29,1291,0,0,19,7,947.298,OPTIMAL,39.000000,0.5754,1.1766
2026-09-03T22:02:03.557481+00:00,0,29,reassign,static,request,10,1.0,55,598,79,82,44,1169,0,0,8,3,5653.693,OPTIMAL,4039.000000,42.6819,78.6968
2026-09-03T22:02:10.902278+00:00,0,29,dynamic+reassign,sketch,p50,10,1.0,55,483,79,89,45,1277,0,2,10,4,7289.573,OPTIMAL,4037.000000,0.6689,1.1462
2026-09-03T22:02:35.603118+00:00,0,29,es,es,p50,10,1.0,55,490,82,89,49,1273,0,2,22,6,23447.826,OPTIMAL,4040.000000,0.6002,1.0913
2026-09-03T22:02:51.506588+00:00,0,29,p90,sketch,p90,10,1.0,55,558,84,89,44,1207,0,4,17,7,15850.708,OPTIMAL,4040.000000,12.8663,13.9203
2026-09-03T22:03:02.123578+00:00,0,29,avg,sketch,avg,10,1.0,55,490,80,86,50,1274,0,1,21,6,10563.981,OPTIMAL,4039.000000,0.0000,0.0000
2026-09-03T22:03:24.704594+00:00,0,29,p50-1.2xalloc,sketch,p50bump,10,1.0,55,494,81,88,46,1269,0,4,8,3,22525.974,OPTIMAL,4037.000000,6.1887,26.3543
2026-09-03T22:03:46.121775+00:00,0,29,window-avg,sketch,window,10,1.0,55,488,82,88,47,1276,0,1,10,3,21363.974,OPTIMAL,4041.000000,3.2882,8.1069
2026-09-03T22:03:50.875953+00:00,1,0,static,static,request,0,0.0,66,66,66,66,0,0,0,0,0,0,126.475,OPTIMAL,66.000000,,
2026-09-03T22:03:50.992989+00:00,1,0,dynamic,sketch,p50,0,0.0,66,66,66,66,0,0,0,0,0,0,116.363,OPTIMAL,66.000000,,
2026-09-03T22:03:51.108426+00:00,1,0,reassign,static,request,10,1.0,66,66,66,66,0,0,0,0,0,0,114.777,OPTIMAL,66.000000,,
2026-09-03T22:03:51.224900+00:00,1,0,dynamic+reassign,sketch,p50,10,1.0,66,66,66,66,0,0,0,0,0,0,115.826,OPTIMAL,66.000000,,
2026-09-03T22:03:51.331586+00:00,1,0,es,es,p50,10,1.0,66,66,66,66,0,0,0,0,0,0,106.072,OPTIMAL,66.000000,,
2026-09-03T22:03:51.432200+00:00,1,0,p90,sketch,p90,10,1.0,66,66,66,66,0,0,0,0,0,0,100.053,OPTIMAL,66.000000,,
2026-09-03T22:03:51.533382+00:00,1,0,avg,sketch,avg,10,1.0,66,66,66,66,0,0,0,0,0,0,100.625,OPTIMAL,66.000000,,
2026-09-03T22:03:51.635136+00:00,1,0,p50-1.2xalloc,sketch,p50bump,10,1.0,66,66,66,66,0,0,0,0,0,0,101.199,OPTIMAL,66.000000,,
2026-09-03T22:03:51.729969+00:00,1,0,window-avg,sketch,window,10,1.0,66,66,66,66,0,0,0,0,0,0,94.296,OPTIMAL,66.000000,,
2026-09-03T22:04:03.514329+00:00,1,1,static,static,request,0,0.0,61,61,43,102,7,7,0,0,6,2,7580.917,OPTIMAL,43.000000,45.2526,93.7869
2026-09-03T22:04:06.976157+00:00,1,1,dynamic,sketch,p50,0,0.0,61,61,49,108,7,7,0,0,6,2,3406.843,OPTIMAL,49.000000,0.6530,1.0958
2026-09-03T22:04:24.278975+00:00,1,1,reassign,static,request,10,1.0,61,61,79,102,7,7,0,0,6,2,17294.989,OPTIMAL,3643.000000,45.2526,93.7869
2026-09-03T22:04:54.559032+00:00,1,1,dynamic+reassign,sketch,p50,10,1.0,61,61,89,108,7,7,0,2,6,2,30217.639,FEASIBLE,4047.000000,0.6530,1.0958
2026-09-03T22:05:21.019742+00:00,1,1,es,es,p50,10,1.0,61,61,88,107,7,7,0,1,2,1,25583.753,OPTIMAL,4047.000000,0.6243,1.0403
2026-09-03T22:05:45.259137+00:00,1,1,p90,sketch,p90,10,1.0,61,61,86,105,7,7,0,5,6,2,24177.473,OPTIMAL,4041.000000,12.9305,14.2567
2026-09-03T22:06:15.459867+00:00,1,1,avg,sketch,avg,10,1.0,61,61,88,107,7,7,0,2,6,2,30139.901,FEASIBLE,4046.000000,0.0000,0.0000
2026-09-03T22:06:45.610048+00:00,1,1,p50-1.2xalloc,sketch,p50bump,10,1.0,61,61,88,107,7,7,0,3,6,2,30089.169,FEASIBLE,4045.000000,4.7471,17.5621
2026-09-03T22:07:15.813850+00:00,1,1,window-avg,sketch,window,10,1.0,61,61,88,107,7,7,0,2,6,2,30140.299,FEASIBLE,4046.000000,0.0000,0.0000
2026-09-03T22:07:31.345340+00:00,1,2,static,static,request,0,0.0,55,73,49,111,40,47,0,0,4,3,11073.866,OPTIMAL,49.000000,40.2906,87.7967
2026-09-03T22:08:01.521951+00:00,1,2,dynamic,sketch,p50,0,0.0,55,67,48,118,38,45,0,0,20,7,30104.810,FEASIBLE,48.000000,0.6876,1.4057
2026-09-03T22:08:14.341881+00:00,1,2,reassign,static,request,10,1.0,55,73,89,111,40,47,0,0,4,3,12809.100,OPTIMAL,4049.000000,40.8275,87.7967
2026-09-03T22:08:44.552581+00:00,1,2,dynamic+reassign,sketch,p50,10,1.0,55,67,88,117,39,46,0,0,14,6,30138.229,FEASIBLE,4048.000000,0.6661,1.3256
2026-09-03T22:09:09.470793+00:00,1,2,es,es,p50,10,1.0,55,68,89,117,39,46,0,1,7,4,23946.535,OPTIMAL,4048.000000,0.6063,1.2063
2026-09-03T22:09:39.637970+00:00,1,2,p90,sketch,p90,10,1.0,55,70,87,113,39,46,0,2,5,3,30098.707,FEASIBLE,4045.000000,13.1439,14.4159
2026-09-03T22:10:04.392194+00:00,1,2,avg,sketch,avg,10,1.0,55,68,89,117,39,46,0,2,12,6,24686.877,OPTIMAL,4047.000000,0.0000,0.0000
2026-09-03T22:10:34.559950+00:00,1,2,p50-1.2xalloc,sketch,p50bump,10,1.0,55,68,88,116,39,46,0,2,14,5,30096.970,FEASIBLE,4046.000000,4.1088,16.9843
2026-09-03T22:10:48.813619+00:00,1,2,window-avg,sketch,window,10,1.0,55,68,89,117,39,46,0,0,12,6,14180.690,OPTIMAL,4049.000000,4.6899,16.8024
2026-09-03T22:11:03.774472+00:00,1,3,static,static,request,0,0.0,64,88,54,113,52,99,0,0,7,3,11203.264,OPTIMAL,54.000000,39.6492,85.0975
2026-09-03T22:11:28.061680+00:00,1,3,dynamic,sketch,p50,0,0.0,64,83,59,123,54,99,0,0,28,9,24217.737,OPTIMAL,59.000000,0.5559,0.9669
2026-09-03T22:11:50.742704+00:00,1,3,reassign,static,request,10,1.0,64,88,95,113,53,100,0,0,13,5,22668.738,OPTIMAL,4055.000000,39.9733,85.0975
2026-09-03T22:12:20.917143+00:00,1,3,dynamic+reassign,sketch,p50,10,1.0,64,83,98,119,56,102,0,2,31,8,30116.158,FEASIBLE,4056.000000,0.5440,0.9669
2026-09-03T22:12:36.006998+00:00,1,3,es,es,p50,10,1.0,64,83,99,121,55,101,0,3,26,8,14431.014,OPTIMAL,4056.000000,0.5137,0.8656
2026-09-03T22:13:06.182353+00:00,1,3,p90,sketch,p90,10,1.0,64,87,96,115,54,100,0,2,23,6,30114.639,FEASIBLE,4054.000000,12.7602,14.0471
2026-09-03T22:13:12.073235+00:00,1,3,avg,sketch,avg,10,1.0,64,83,97,124,50,96,0,4,26,8,5818.317,OPTIMAL,4053.000000,0.0000,0.0000
2026-09-03T22:13:25.262947+00:00,1,3,p50-1.2xalloc,sketch,p50bump,10,1.0,64,84,99,119,56,102,0,1,37,9,13126.959,OPTIMAL,4058.000000,4.5700,21.6614
2026-09-03T22:13:48.271993+00:00,1,3,window-avg,sketch,window,10,1.0,64,83,99,122,54,100,0,2,28,7,22938.805,OPTIMAL,4057.000000,5.3135,19.3546
2026-09-03T22:13:58.583081+00:00,1,4,static,static,request,0,0.0,56,90,47,108,52,151,0,0,2,2,5747.901,OPTIMAL,47.000000,38.5219,84.0406
2026-09-03T22:14:08.543276+00:00,1,4,dynamic,sketch,p50,0,0.0,56,80,50,117,56,155,0,0,24,8,9890.669,OPTIMAL,50.000000,0.6274,1.1955
2026-09-03T22:14:24.274122+00:00,1,4,reassign,static,request,10,1.0,56,89,85,108,50,150,0,0,3,3,15718.976,OPTIMAL,4045.000000,38.3176,82.2902
