timestamp,backend,variant,workload,node_count,run,duration_ms,ok,status
2026-01-23T17:47:58,es,cumulative_net,N001,1,1,17.524267081171274,True,200
2026-01-23T17:47:58,sketch,cumulative_net,N001,1,2,4.989153239876032,True,200
2026-01-23T17:47:58,es,cumulative_net,N001,1,2,3.238336183130741,True,200
2026-01-23T17:47:58,sketch,cumulative_net,N001,1,3,4.842916037887335,True,200
2026-01-23T17:47:58,es,cumulative_net,N001,1,3,3.127181902527809,True,200
2026-01-23T17:47:58,sketch,cumulative_net,N001,1,4,4.613489843904972,True,200
2026-01-23T17:47:58,es,cumulative_net,N001,1,4,2.4961172603070736,True,200
2026-01-23T17:47:58,sketch,cumulative_net,N001,1,5,3.991784993559122,True,200
2026-01-23T17:47:58,es,cumulative_net,N001,1,5,2.570649143308401,True,200
2026-01-23T17:47:58,sketch,p25_cpu_mem_net,N001,1,1,6.349768023937941,True,200
2026-01-23T17:47:58,es,p25_cpu_mem_net,N001,1,1,143.58635898679495,True,200
2026-01-23T17:47:58,sketch,p25_cpu_mem_net,N001,1,2,5.569481290876865,True,200
2026-01-23T17:47:58,es,p25_cpu_mem_net,N001,1,2,3.5334392450749874,True,200
2026-01-23T17:47:58,sketch,p25_cpu_mem_net,N001,1,3,5.056669935584068,True,200
2026-01-23T17:47:58,es,p25_cpu_mem_net,N001,1,3,3.4373621456325054,True,200
2026-01-23T17:47:58,sketch,p25_cpu_mem_net,N001,1,4,5.229319911450148,True,200
2026-01-23T17:47:58,es,p25_cpu_mem_net,N001,1,4,3.6080917343497276,True,200
2026-01-23T17:47:58,sketch,p25_cpu_mem_net,N001,1,5,5.097547080367804,True,200
2026-01-23T17:47:58,es,p25_cpu_mem_net,N001,1,5,3.509041853249073,True,200
2026-01-23T17:47:59,sketch,p50_cpu_mem_net,N001,1,1,7.233288139104843,True,200
2026-01-23T17:47:59,es,p50_cpu_mem_net,N001,1,1,145.52722312510014,True,200
2026-01-23T17:47:59,sketch,p50_cpu_mem_net,N001,1,2,4.89749014377594,True,200
2026-01-23T17:47:59,es,p50_cpu_mem_net,N001,1,2,3.2262885943055153,True,200
2026-01-23T17:47:59,sketch,p50_cpu_mem_net,N001,1,3,4.701122175902128,True,200
2026-01-23T17:47:59,es,p50_cpu_mem_net,N001,1,3,3.113045822829008,True,200
2026-01-23T17:47:59,sketch,p50_cpu_mem_net,N001,1,4,4.672755021601915,True,200
2026-01-23T17:47:59,es,p50_cpu_mem_net,N001,1,4,3.0268519185483456,True,200
2026-01-23T17:47:59,sketch,p50_cpu_mem_net,N001,1,5,4.767255857586861,True,200
2026-01-23T17:47:59,es,p50_cpu_mem_net,N001,1,5,3.055559005588293,True,200
2026-01-23T17:47:59,sketch,p75_cpu_mem_net,N001,1,1,6.864544004201889,True,200
2026-01-23T17:47:59,es,p75_cpu_mem_net,N001,1,1,138.98942107334733,True,200
2026-01-23T17:47:59,sketch,p75_cpu_mem_net,N001,1,2,5.295232869684696,True,200
2026-01-23T17:47:59,es,p75_cpu_mem_net,N001,1,2,2.913387957960367,True,200
2026-01-23T17:47:59,sketch,p75_cpu_mem_net,N001,1,3,4.24335990101099,True,200
2026-01-23T17:47:59,es,p75_cpu_mem_net,N001,1,3,3.1220088712871075,True,200
2026-01-23T17:47:59,sketch,p75_cpu_mem_net,N001,1,4,4.7539458610117435,True,200
2026-01-23T17:47:59,es,p75_cpu_mem_net,N001,1,4,3.253667615354061,True,200
2026-01-23T17:47:59,sketch,p75_cpu_mem_net,N001,1,5,4.730552900582552,True,200
2026-01-23T17:47:59,es,p75_cpu_mem_net,N001,1,5,3.4849359653890133,True,200
2026-01-23T17:47:59,sketch,p90_cpu_mem_net,N001,1,1,6.931104231625795,True,200
2026-01-23T17:47:59,es,p90_cpu_mem_net,N001,1,1,141.01804280653596,True,200
2026-01-23T17:47:59,sketch,p90_cpu_mem_net,N001,1,2,5.983543116599321,True,200
2026-01-23T17:47:59,es,p90_cpu_mem_net,N001,1,2,3.6045722663402557,True,200
2026-01-23T17:47:59,sketch,p90_cpu_mem_net,N001,1,3,4.295145161449909,True,200
2026-01-23T17:47:59,es,p90_cpu_mem_net,N001,1,3,3.4650382585823536,True,200
2026-01-23T17:47:59,sketch,p90_cpu_mem_net,N001,1,4,4.683079198002815,True,200
2026-01-23T17:47:59,es,p90_cpu_mem_net,N001,1,4,2.9483409598469734,True,200
2026-01-23T17:47:59,sketch,p90_cpu_mem_net,N001,1,5,3.994754981249571,True,200
2026-01-23T17:47:59,es,p90_cpu_mem_net,N001,1,5,3.4816088154911995,True,200
2026-01-23T17:47:59,sketch,p25_p50_p75_p90_cpu_mem_net,N001,1,1,12.70331023260951,True,200
