timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T20:26:40.277128+00:00,2,2,es,es,p50,10,1.0,36,36,76,90,7,7,0,0,32,0,0.9510,380.225,OPTIMAL,4036.000000,8.0693,24.3971
2026-09-04T20:27:15.730177+00:00,2,3,static,static,request,10,1.0,34,36,51,102,10,18,0,0,3,0,0.9921,368.025,OPTIMAL,2625.000000,47.4735,91.5097
2026-09-04T20:27:16.287729+00:00,2,3,sketch,sketch,p50,10,1.0,34,34,73,112,11,18,0,3,26,1,0.9436,472.513,OPTIMAL,4030.000000,4.6954,17.2378
2026-09-04T20:27:17.525019+00:00,2,3,es,es,p50,10,1.0,34,34,72,111,11,18,0,1,25,0,0.9490,541.125,OPTIMAL,4031.000000,4.6508,17.1747
2026-09-04T20:27:53.463835+00:00,2,4,static,static,request,10,1.0,36,47,49,107,18,36,0,0,15,1,0.9926,2357.307,OPTIMAL,2623.000000,41.5731,85.3111
2026-09-04T20:27:54.699603+00:00,2,4,sketch,sketch,p50,10,1.0,36,37,66,120,18,36,0,0,65,1,0.9294,1133.944,OPTIMAL,4026.000000,8.6339,24.3704
2026-09-04T20:28:02.486346+00:00,2,4,es,es,p50,10,1.0,36,38,69,122,18,36,0,0,65,1,0.9331,6382.212,OPTIMAL,4029.000000,8.6801,24.3546
2026-09-04T20:28:44.966767+00:00,2,5,static,static,request,10,1.0,34,58,71,114,26,62,0,0,10,0,0.9934,7233.230,OPTIMAL,3833.000000,45.2566,91.2819
2026-09-04T20:28:54.042916+00:00,2,5,sketch,sketch,p50,10,1.0,34,45,73,130,23,59,0,0,65,1,0.9275,8983.788,OPTIMAL,4033.000000,7.1656,21.0655
2026-09-04T20:28:58.728305+00:00,2,5,es,es,p50,10,1.0,34,43,72,131,23,59,0,0,61,0,0.9315,3550.468,OPTIMAL,4032.000000,7.0731,20.9286
